unidade;ano;mes;setor_centro_custo;leito_dia;leito_operacional_sem_extra
HJXXIII;2023,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;880,0;880,0
HJXXIII;2023,0;4,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1050,0;1050,0
HJXXIII;2023,0;4,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;270,0;270,0
HJXXIII;2023,0;4,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;720,0;720,0
HJXXIII;2023,0;4,0;UTI;1260,0;1260,0
HJXXIII;2023,0;4,0;UTI -  PEDIATRICO 2º ANDAR;359,0;296,0
HJXXIII;2023,0;5,0;PRONTO SOCORRO;3128,0;1147,0
HJXXIII;2023,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2023,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1023,0;1023,0
HJXXIII;2023,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;744,0;744,0
HJXXIII;2023,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;918,0;918,0
HJXXIII;2023,0;5,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2023,0;5,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2023,0;5,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2023,0;5,0;UTI;1306,0;1306,0
HJXXIII;2023,0;5,0;UTI -  PEDIATRICO 2º ANDAR;399,0;310,0
HJXXIII;2023,0;6,0;PRONTO SOCORRO;2994,0;1110,0
HJXXIII;2023,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1050,0;1050,0
HJXXIII;2023,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;990,0;990,0
HJXXIII;2023,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;720,0;720,0
HJXXIII;2023,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;870,0;870,0
HJXXIII;2023,0;6,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1050,0;1050,0
HJXXIII;2023,0;6,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;265,0;265,0
HJXXIII;2023,0;6,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;717,0;717,0
HJXXIII;2023,0;6,0;UTI;1260,0;1260,0
HJXXIII;2023,0;6,0;UTI -  PEDIATRICO 2º ANDAR;347,0;301,0
HJXXIII;2023,0;7,0;PRONTO SOCORRO;3242,0;1147,0
HJXXIII;2023,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2023,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1036,0;1036,0
HJXXIII;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;728,0;728,0
HJXXIII;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;899,0;899,0
HJXXIII;2023,0;7,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2023,0;7,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2023,0;7,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2023,0;7,0;UTI;1318,0;1318,0
HJXXIII;2023,0;7,0;UTI -  PEDIATRICO 2º ANDAR;341,0;341,0
HJXXIII;2023,0;8,0;PRONTO SOCORRO;2999,0;1147,0
HJXXIII;2023,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2023,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1070,0;1070,0
HJXXIII;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;549,0;549,0
HJXXIII;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;899,0;899,0
HJXXIII;2023,0;8,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2023,0;8,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2023,0;8,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2023,0;8,0;UTI;1436,0;1436,0
HJXXIII;2023,0;8,0;UTI -  PEDIATRICO 2º ANDAR;331,0;331,0
HJXXIII;2023,0;9,0;PRONTO SOCORRO;3099,0;1110,0
HJXXIII;2023,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1050,0;1050,0
HJXXIII;2023,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1050,0;1050,0
HJXXIII;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;450,0;450,0
HJXXIII;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;870,0;870,0
HJXXIII;2023,0;9,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1050,0;1050,0
HJXXIII;2023,0;9,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;270,0;270,0
HJXXIII;2023,0;9,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;720,0;720,0
HJXXIII;2023,0;9,0;UTI;1440,0;1440,0
HJXXIII;2023,0;9,0;UTI -  PEDIATRICO 2º ANDAR;330,0;330,0
HJXXIII;2023,0;10,0;PRONTO SOCORRO;3490,0;1147,0
HJXXIII;2023,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2023,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1085,0;1085,0
HJXXIII;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;465,0;465,0
HJXXIII;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;899,0;899,0
HJXXIII;2023,0;10,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2023,0;10,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2023,0;10,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2023,0;10,0;UTI;1488,0;1488,0
HJXXIII;2023,0;10,0;UTI -  PEDIATRICO 2º ANDAR;341,0;341,0
HJXXIII;2023,0;11,0;PRONTO SOCORRO;3058,0;1110,0
HJXXIII;2023,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1050,0;1050,0
HJXXIII;2023,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1050,0;1050,0
HJXXIII;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;450,0;450,0
HJXXIII;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;870,0;870,0
HJXXIII;2023,0;11,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1050,0;1050,0
HJXXIII;2023,0;11,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;270,0;270,0
HJXXIII;2023,0;11,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;720,0;720,0
HJXXIII;2023,0;11,0;UTI;1440,0;1440,0
HJXXIII;2023,0;11,0;UTI -  PEDIATRICO 2º ANDAR;330,0;330,0
HJXXIII;2023,0;12,0;PRONTO SOCORRO;3353,0;1147,0
HJXXIII;2023,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2023,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1085,0;1085,0
HJXXIII;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;585,0;585,0
HJXXIII;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;899,0;899,0
HJXXIII;2023,0;12,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2023,0;12,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2023,0;12,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2023,0;12,0;UTI;1368,0;1368,0
HJXXIII;2023,0;12,0;UTI -  PEDIATRICO 2º ANDAR;341,0;341,0
HJXXIII;2024,0;1,0;PRONTO SOCORRO;3218,0;1149,0
HJXXIII;2024,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1087,0;1087,0
HJXXIII;2024,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1080,0;1080,0
HJXXIII;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;651,0;651,0
HJXXIII;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;901,0;901,0
HJXXIII;2024,0;1,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1091,0;1091,0
HJXXIII;2024,0;1,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2024,0;1,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;747,0;747,0
HJXXIII;2024,0;1,0;UTI;1308,0;1308,0
HJXXIII;2024,0;1,0;UTI -  PEDIATRICO 2º ANDAR;346,0;346,0
HJXXIII;2024,0;2,0;PRONTO SOCORRO;3026,0;1073,0
HJXXIII;2024,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1015,0;1015,0
HJXXIII;2024,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;949,0;949,0
HJXXIII;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;609,0;609,0
HJXXIII;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;841,0;841,0
HJXXIII;2024,0;2,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1015,0;1015,0
HJXXIII;2024,0;2,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;261,0;261,0
HJXXIII;2024,0;2,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;696,0;696,0
HJXXIII;2024,0;2,0;UTI;1218,0;1218,0
HJXXIII;2024,0;2,0;UTI -  PEDIATRICO 2º ANDAR;319,0;319,0
HJXXIII;2024,0;3,0;PRONTO SOCORRO;3541,0;1147,0
HJXXIII;2024,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2024,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1023,0;1023,0
HJXXIII;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;651,0;651,0
HJXXIII;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;899,0;899,0
HJXXIII;2024,0;3,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2024,0;3,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2024,0;3,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2024,0;3,0;UTI;1302,0;1302,0
HJXXIII;2024,0;3,0;UTI -  PEDIATRICO 2º ANDAR;341,0;341,0
HJXXIII;2024,0;4,0;PRONTO SOCORRO;2636,0;1110,0
HJXXIII;2024,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1050,0;1050,0
HJXXIII;2024,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;990,0;990,0
HJXXIII;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;630,0;630,0
HJXXIII;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;870,0;870,0
HJXXIII;2024,0;4,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1050,0;1050,0
HJXXIII;2024,0;4,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;270,0;270,0
HJXXIII;2024,0;4,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;720,0;720,0
HJXXIII;2024,0;4,0;UTI;1260,0;1260,0
HJXXIII;2024,0;4,0;UTI -  PEDIATRICO 2º ANDAR;330,0;330,0
HJXXIII;2024,0;5,0;PRONTO SOCORRO;2781,0;1147,0
HJXXIII;2024,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2024,0;5,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1023,0;1023,0
HJXXIII;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;651,0;651,0
HJXXIII;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;899,0;899,0
HJXXIII;2024,0;5,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2024,0;5,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2024,0;5,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2024,0;5,0;UTI;1302,0;1302,0
HJXXIII;2024,0;5,0;UTI -  PEDIATRICO 2º ANDAR;402,0;341,0
HJXXIII;2024,0;6,0;PRONTO SOCORRO;3045,0;1110,0
HJXXIII;2024,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1050,0;1050,0
HJXXIII;2024,0;6,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;995,0;995,0
HJXXIII;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;630,0;630,0
HJXXIII;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;870,0;870,0
HJXXIII;2024,0;6,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1050,0;1050,0
HJXXIII;2024,0;6,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;270,0;270,0
HJXXIII;2024,0;6,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;720,0;720,0
HJXXIII;2024,0;6,0;UTI;1260,0;1260,0
HJXXIII;2024,0;6,0;UTI -  PEDIATRICO 2º ANDAR;334,0;330,0
HJXXIII;2024,0;7,0;PRONTO SOCORRO;3051,0;1147,0
HJXXIII;2024,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2024,0;7,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1023,0;1023,0
HJXXIII;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;651,0;651,0
HJXXIII;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;899,0;899,0
HJXXIII;2024,0;7,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2024,0;7,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2024,0;7,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2024,0;7,0;UTI;1302,0;1302,0
HJXXIII;2024,0;7,0;UTI -  PEDIATRICO 2º ANDAR;341,0;341,0
HJXXIII;2024,0;8,0;PRONTO SOCORRO;2826,0;1147,0
HJXXIII;2024,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2024,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1023,0;1023,0
HJXXIII;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;651,0;651,0
HJXXIII;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;899,0;899,0
HJXXIII;2024,0;8,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2024,0;8,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2024,0;8,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2024,0;8,0;UTI;1302,0;1302,0
HJXXIII;2024,0;8,0;UTI -  PEDIATRICO 2º ANDAR;341,0;341,0
HJXXIII;2024,0;9,0;PRONTO SOCORRO;3029,0;1110,0
HJXXIII;2024,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1050,0;1050,0
HJXXIII;2024,0;9,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;990,0;990,0
HJXXIII;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;630,0;630,0
HJXXIII;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;870,0;870,0
HJXXIII;2024,0;9,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1050,0;1050,0
HJXXIII;2024,0;9,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;270,0;270,0
HJXXIII;2024,0;9,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;720,0;720,0
HJXXIII;2024,0;9,0;UTI;1263,0;1263,0
HJXXIII;2024,0;9,0;UTI -  PEDIATRICO 2º ANDAR;330,0;330,0
HJXXIII;2024,0;10,0;PRONTO SOCORRO;3138,0;1147,0
HJXXIII;2024,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2024,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1069,0;1069,0
HJXXIII;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;516,0;516,0
HJXXIII;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;899,0;899,0
HJXXIII;2024,0;10,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2024,0;10,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2024,0;10,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2024,0;10,0;UTI;1300,0;1300,0
HJXXIII;2024,0;10,0;UTI -  PEDIATRICO 2º ANDAR;341,0;341,0
HJXXIII;2024,0;11,0;PRONTO SOCORRO;2600,0;1110,0
HJXXIII;2024,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1050,0;1050,0
HJXXIII;2024,0;11,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1050,0;1050,0
HJXXIII;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;450,0;450,0
HJXXIII;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;870,0;870,0
HJXXIII;2024,0;11,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1050,0;1050,0
HJXXIII;2024,0;11,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;270,0;270,0
HJXXIII;2024,0;11,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;720,0;720,0
HJXXIII;2024,0;11,0;UTI;1204,0;1204,0
HJXXIII;2024,0;11,0;UTI -  PEDIATRICO 2º ANDAR;330,0;330,0
HJXXIII;2024,0;12,0;PRONTO SOCORRO;2670,0;1147,0
HJXXIII;2024,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2024,0;12,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1085,0;1085,0
HJXXIII;2024,0;12,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;465,0;465,0
HJXXIII;2024,0;12,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;871,0;871,0
HJXXIII;2024,0;12,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2024,0;12,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2024,0;12,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2024,0;12,0;UTI;1302,0;1302,0
HJXXIII;2024,0;12,0;UTI -  PEDIATRICO 2º ANDAR;341,0;341,0
HJXXIII;2025,0;1,0;PRONTO SOCORRO;2917,0;1147,0
HJXXIII;2025,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2025,0;1,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1085,0;1085,0
HJXXIII;2025,0;1,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;645,0;645,0
HJXXIII;2025,0;1,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;894,0;894,0
HJXXIII;2025,0;1,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2025,0;1,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2025,0;1,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2025,0;1,0;UTI;1291,0;1291,0
HJXXIII;2025,0;1,0;UTI -  PEDIATRICO 2º ANDAR;341,0;341,0
HJXXIII;2025,0;2,0;PRONTO SOCORRO;2442,0;1036,0
HJXXIII;2025,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;980,0;980,0
HJXXIII;2025,0;2,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;980,0;980,0
HJXXIII;2025,0;2,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;588,0;588,0
HJXXIII;2025,0;2,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;812,0;812,0
HJXXIII;2025,0;2,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;980,0;980,0
HJXXIII;2025,0;2,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;252,0;252,0
HJXXIII;2025,0;2,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;672,0;672,0
HJXXIII;2025,0;2,0;UTI;1171,0;1171,0
HJXXIII;2025,0;2,0;UTI -  PEDIATRICO 2º ANDAR;308,0;308,0
HJXXIII;2025,0;3,0;PRONTO SOCORRO;2985,0;1147,0
HJXXIII;2025,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1085,0;1085,0
HJXXIII;2025,0;3,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1085,0;1085,0
HJXXIII;2025,0;3,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;651,0;651,0
HJXXIII;2025,0;3,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;899,0;899,0
HJXXIII;2025,0;3,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1085,0;1085,0
HJXXIII;2025,0;3,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;279,0;279,0
HJXXIII;2025,0;3,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;744,0;744,0
HJXXIII;2025,0;3,0;UTI;1302,0;1302,0
HJXXIII;2025,0;3,0;UTI -  PEDIATRICO 2º ANDAR;341,0;341,0
HJXXIII;2025,0;4,0;PRONTO SOCORRO;2941,0;1110,0
HJXXIII;2025,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;1050,0;1050,0
HJXXIII;2025,0;4,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1047,0;1047,0
HJXXIII;2025,0;4,0;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;630,0;630,0
HJXXIII;2025,0;4,0;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;870,0;870,0
HJXXIII;2025,0;4,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1050,0;1050,0
HJXXIII;2025,0;4,0;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;270,0;270,0
